proj,year,mo,da,run,fc,fk,fb,fs,fsw,fe,fp,fa,fl,spill,outflow,fcj,fkj,turb,tempc,tempf,flps,fca,fka,fsh
BON ,1991,8,21,3,791,7,5,3686,0,0,0,42,0,0,142.9,81,0,5.5,22.22222222,72,,,,
BON ,1991,8,22,3,254,3,5,2653,0,0,0,21,0,0,127.5,72,0,5.5,22.77777778,73,,,,
BON ,1991,8,23,3,321,5,3,2399,0,0,0,9,0,0,149.3,63,1,5,22.77777778,73,,,,
BON ,1991,8,24,3,474,1,5,2132,0,0,0,10,0,0,188.3,105,1,4,21.66666667,71,,,,
BON ,1991,8,25,3,401,1,5,1755,0,0,2,25,0,0,146.3,135,0,4.5,21.11111111,70,,,,
BON ,1991,8,26,3,428,7,0,1977,0,0,0,19,0,0,138.1,144,4,5,21.66666667,71,,,,
BON ,1991,8,27,3,509,23,0,1979,0,0,0,14,0,0,140.1,147,3,5,21.11111111,70,,,,
BON ,1991,8,28,3,1206,59,0,2796,0,0,0,4,0,0,143.6,228,21,5.5,21.11111111,70,,,,
BON ,1991,8,29,3,1233,139,1,4190,0,0,1,17,0,0,118,343,30,5.7,21.11111111,70,,,,
BON ,1991,8,30,3,1920,187,7,5150,0,0,1,15,0,0,127,288,27,5,21.66666667,71,,,,
BON ,1991,8,31,3,4486,326,2,7099,0,1,0,25,0,0,112.2,317,56,6,21.66666667,71,,,,
BON ,1991,9,1,3,9631,389,6,6495,0,0,2,0,0,0,117.5,487,76,4.7,21.66666667,71,,,,
BON ,1991,9,2,3,10588,848,1,6528,0,0,3,0,0,0,102.2,754,126,5.2,21.66666667,71,,,,
BON ,1991,9,3,3,13198,1781,0,6351,0,0,2,0,0,0,119.1,1075,183,5,21.66666667,71,,,,
BON ,1991,9,4,3,12198,1962,0,6102,0,0,0,0,0,0,124.9,1028,236,5.2,21.66666667,71,,,,
BON ,1991,9,5,3,10311,2409,0,6249,0,0,0,0,0,0,111.3,1116,282,5,21.66666667,71,,,,
BON ,1991,9,6,3,7182,2101,0,5497,0,1,2,0,0,0,133.8,984,210,5,21.66666667,71,,,,
BON ,1991,9,7,3,5264,1669,0,4698,0,1,2,0,0,0,102.2,881,131,4.5,21.66666667,71,,,,
BON ,1991,9,8,3,4382,1742,0,3691,0,0,0,0,0,0,110.4,814,119,4.5,21.66666667,71,,,,
BON ,1991,9,9,3,3488,1084,0,2866,0,0,4,0,0,0,137.8,722,101,4.8,20,68,,,,
BON ,1991,9,10,3,3379,1391,0,2790,0,0,1,0,0,0,114.4,866,132,5,20,68,,,,
BON ,1991,9,11,3,4511,2256,0,3708,0,0,11,0,0,0,123.1,933,179,5,20,68,,,,
BON ,1991,9,12,3,4595,1963,0,3993,0,0,12,0,0,0,141.2,1174,146,5,20.55555556,69,,,,
BON ,1991,9,13,3,5560,2069,0,3759,0,0,28,0,0,0,112.5,1442,180,5,20.55555556,69,,,,
BON ,1991,9,14,3,3679,2342,0,3210,0,0,44,0,0,0,100.8,1463,214,4.5,20,68,,,,
BON ,1991,9,15,3,3521,2395,0,2811,0,0,34,0,0,0,97,1479,223,5,20,68,,,,
BON ,1991,9,16,3,5070,2130,0,2844,0,0,36,0,0,0,109.3,1700,237,5,20,68,,,,
BON ,1991,9,17,3,4689,1872,0,3110,0,0,36,0,0,0,134.8,1702,193,5.2,20,68,,,,
BON ,1991,9,18,3,3507,1972,0,3256,0,0,70,0,0,0,132.4,1471,177,5,20,68,,,,
BON ,1991,9,19,3,2381,1586,0,2887,0,0,63,0,0,0,121.1,1396,141,5,20.55555556,69,,,,
BON ,1991,9,20,3,2246,1217,0,2743,0,0,44,0,0,0,112,1291,110,5,20.55555556,69,,,,
BON ,1991,9,21,3,1666,954,0,2022,0,0,29,0,0,0,98.2,1096,63,4.8,20,68,,,,
BON ,1991,9,22,3,1464,881,0,1468,0,0,17,0,0,0,93.6,1087,70,4.5,20,68,,,,
BON ,1991,9,23,3,1310,953,0,1298,0,0,35,0,0,0,112.6,1066,43,4.9,18.88888889,66,,,,
BON ,1991,9,24,3,1350,1066,0,1095,0,0,14,0,0,0,124.8,1114,75,4.9,19.44444444,67,,,,
BON ,1991,9,25,3,778,1070,0,801,0,0,22,0,0,0,132.1,1133,63,4.5,19.44444444,67,,,,
BON ,1991,9,26,3,428,954,0,798,0,0,12,0,0,0,127.7,1018,62,4.7,19.44444444,67,,,,
BON ,1991,9,27,3,260,539,0,670,0,0,10,0,0,0,124.5,762,45,4.4,19.44444444,67,,,,
BON ,1991,9,28,3,242,407,0,658,0,0,1,0,0,0,95.1,638,30,4,20,68,,,,
BON ,1991,9,29,3,225,269,0,359,0,0,0,0,0,0,94.1,521,30,4.8,20,68,,,,
BON ,1991,9,30,3,239,156,0,395,0,0,1,0,0,0,117.9,513,27,5,19.44444444,67,,,,
BON ,1991,10,1,3,285,193,0,325,0,0,1,0,0,0,111,552,17,5,20,68,,,,
BON ,1991,10,2,3,258,153,0,395,0,0,0,0,0,0,114.6,407,14,4.5,19.44444444,67,,,,
BON ,1991,10,3,3,218,128,0,357,0,0,0,0,0,0,126.1,408,12,4.8,20,68,,,,
BON ,1991,10,4,3,242,174,0,409,0,0,1,0,0,0,140.5,371,16,4.5,19.44444444,67,,,,
BON ,1991,10,5,3,223,234,0,346,0,0,1,0,0,0,92.9,442,12,4.5,18.88888889,66,,,,
BON ,1991,10,6,3,204,212,0,304,0,0,0,0,0,0,90.9,423,14,5,18.33333333,65,,,,
BON ,1991,10,7,3,162,257,0,327,0,0,0,0,0,0,91.1,463,45,5,17.77777778,64,,,,
BON ,1991,10,8,3,138,274,0,285,0,0,0,0,0,0,117,413,38,6,17.77777778,64,,,,
BON ,1991,10,9,3,182,438,0,282,0,0,0,0,0,0,110.2,339,59,6,17.77777778,64,,,,
BON ,1991,10,10,3,144,539,0,264,0,0,0,0,0,0,135.8,282,53,6,17.77777778,64,,,,
BON ,1991,10,11,3,161,610,0,274,0,0,0,0,0,0,123.6,310,31,6,17.77777778,64,,,,
BON ,1991,10,12,3,96,711,0,204,0,0,0,0,0,0,94.2,268,55,6,17.77777778,64,,,,
BON ,1991,10,13,3,84,418,0,183,0,0,0,0,0,0,110.6,227,31,6,17.77777778,64,,,,
BON ,1991,10,14,3,82,393,0,187,0,0,1,0,0,0,103,262,36,5.5,17.77777778,64,,,,
BON ,1991,10,15,3,79,394,0,168,0,0,0,0,0,0,101.6,238,31,7,17.77777778,64,,,,
BON ,1991,10,16,3,102,417,0,189,0,0,0,0,0,0,86.7,180,15,7,17.77777778,64,,,,
BON ,1991,10,17,3,198,513,0,134,0,0,0,0,0,0,125,216,15,7,17.77777778,64,,,,
BON ,1991,10,18,3,94,364,0,118,0,0,1,0,0,0,145.7,93,28,6,17.77777778,64,,,,
BON ,1991,10,19,3,43,420,0,229,0,0,0,0,0,0,108.2,114,26,7,17.22222222,63,,,,
BON ,1991,10,20,3,38,486,0,176,0,0,1,0,0,0,100.4,82,38,7,17.22222222,63,,,,
BON ,1991,10,21,3,52,443,0,180,0,0,0,0,0,0,116.8,56,26,5,16.66666667,62,,,,
BON ,1991,10,22,3,59,439,0,117,0,0,1,0,0,0,124,59,34,6.6,16.66666667,62,,,,
BON ,1991,10,23,3,45,630,0,169,0,0,0,0,0,0,118.5,61,49,6,16.66666667,62,,,,
BON ,1991,10,24,3,91,619,0,213,0,1,0,0,0,0,125.7,86,55,5.8,16.11111111,61,,,,
BON ,1991,10,25,3,36,658,0,212,0,0,0,0,0,0,128.8,70,59,5.8,16.11111111,61,,,,
BON ,1991,10,26,3,44,570,0,163,0,0,0,0,0,0,117.8,39,19,5.4,15.55555556,60,,,,
BON ,1991,10,27,3,41,545,0,230,0,0,0,0,0,0,105.6,59,11,5.5,15,59,,,,
BON ,1991,10,28,3,22,394,0,174,0,0,0,0,0,0,135.6,36,14,5.7,15,59,,,,
BON ,1991,10,29,3,28,362,0,148,0,0,1,0,0,0,130.5,26,13,5.4,14.44444444,58,,,,
BON ,1991,10,30,3,36,408,0,97,0,0,1,0,0,0,150.6,18,24,4,13.88888889,57,,,,
BON ,1991,10,31,3,15,389,0,88,0,0,0,0,0,0,148,14,38,4.5,13.33333333,56,,,,
BON ,1991,11,1,3,22,267,0,43,0,0,0,0,0,0,144.3,20,7,6.5,13.88888889,57,,,,
BON ,1991,11,2,3,14,270,0,48,0,0,0,0,0,0,127.1,14,30,6.4,13.88888889,57,,,,
BON ,1991,11,3,3,18,297,0,48,0,0,0,0,0,0,118.8,9,20,5.5,12.77777778,55,,,,
BON ,1991,11,4,3,10,186,0,31,0,0,0,0,0,0,143.5,12,7,5,12.77777778,55,,,,
BON ,1991,11,5,3,12,142,0,38,0,0,0,0,0,0,125.5,12,16,5.8,12.77777778,55,,,,
BON ,1991,11,6,3,21,312,0,76,0,0,0,0,0,0,135,23,27,5.2,12.22222222,54,,,,
BON ,1991,11,7,3,3,86,0,10,0,0,0,0,0,0,134.7,11,7,5,12.22222222,54,,,,
BON ,1991,11,8,3,4,163,0,42,0,0,0,0,0,0,142.4,5,17,4.8,12.22222222,54,,,,
BON ,1991,11,9,3,3,180,0,54,0,0,0,0,0,0,128.3,3,9,4.8,12.22222222,54,,,,
BON ,1991,11,10,3,7,152,0,81,0,0,0,0,0,0,106.2,11,26,5.1,12.22222222,54,,,,
BON ,1991,11,11,3,10,98,0,66,0,0,1,0,0,0,104.3,2,11,4.8,12.22222222,54,,,,
BON ,1991,11,12,3,15,150,0,47,0,0,1,0,0,0,125.1,5,7,5,12.22222222,54,,,,
BON ,1991,11,13,3,0,124,0,41,0,0,0,0,0,0,119,5,3,5.5,12.22222222,54,,,,
BON ,1991,11,14,3,11,291,0,38,0,0,0,0,0,0,125.1,6,14,5,12.22222222,54,,,,
BON ,1991,11,15,3,4,146,0,50,0,1,0,0,0,0,125.5,6,2,4.8,12.22222222,54,,,,
BON ,1992,3,15,1,15,0,0,34,0,0,0,0,0,0,155.5,0,0,5,8.888888889,48,,,,
BON ,1992,3,16,1,54,0,0,30,0,0,0,0,0,0,158.8,0,0,4.5,8.888888889,48,,,,
BON ,1992,3,17,1,46,0,0,22,0,0,0,0,0,0,146.4,1,0,4,8.888888889,48,,,,
BON ,1992,3,18,1,37,0,0,24,0,0,0,0,0,0,175.1,0,0,4,8.888888889,48,,,,
BON ,1992,3,19,1,80,0,0,27,0,0,0,0,0,0,174.6,0,0,4.5,8.888888889,48,,,,
BON ,1992,3,20,1,55,0,0,46,0,0,0,0,0,0,159.7,0,0,4.5,8.888888889,48,,,,
BON ,1992,3,21,1,68,0,0,32,0,0,0,0,0,0,121.3,0,0,4.5,8.888888889,48,,,,
BON ,1992,3,22,1,87,0,0,26,0,0,0,0,0,0,114.5,0,0,4.5,8.888888889,48,,,,
BON ,1992,3,23,1,118,0,0,46,0,0,0,0,0,0,115.8,0,0,4.5,8.888888889,48,,,,
BON ,1992,3,24,1,124,0,0,39,0,0,0,0,0,0,127,0,0,6,9.444444444,49,,,,
BON ,1992,3,25,1,105,0,0,31,0,0,0,0,0,0,133.7,0,0,6,9.444444444,49,,,,
BON ,1992,3,26,1,180,0,0,40,0,0,0,0,0,0,132.8,0,0,6,9.444444444,49,,,,
BON ,1992,3,27,1,129,0,0,65,0,0,0,0,0,0,138,2,0,4.3,9.444444444,49,,,,
BON ,1992,3,28,1,331,0,0,50,0,0,0,0,0,0,113.2,2,0,4.5,9.444444444,49,,,,
BON ,1992,3,29,1,350,0,0,57,0,0,0,0,0,0,100.5,1,0,4.7,10,50,,,,
BON ,1992,3,30,1,212,0,0,46,0,0,0,0,0,0,107.4,0,0,5,10,50,,,,
BON ,1992,3,31,1,191,0,0,31,0,0,0,0,0,0,123.6,0,0,5.2,10,50,,,,
BON ,1992,4,1,1,873,0,0,69,0,0,0,0,0,0,128.2,9,0,5.2,10,50,,,,
BON ,1992,4,2,1,1204,0,0,81,0,0,0,0,0,0,120.3,8,0,5.4,10,50,,,,
BON ,1992,4,3,1,1311,0,0,52,0,0,0,0,0,0,132.1,4,0,3,11.11111111,52,,,,
BON ,1992,4,4,1,879,0,0,47,0,0,0,0,0,0,120.7,0,0,4.2,11.11111111,52,,,,
BON ,1992,4,5,1,593,0,0,61,0,0,0,0,0,0,128,1,0,4.3,11.11111111,52,,,,
BON ,1992,4,6,1,826,0,0,49,0,0,0,0,0,0,144.5,7,0,4.5,10.55555556,51,,,,
BON ,1992,4,7,1,1603,0,0,90,0,0,0,0,0,0,151.1,7,0,4.5,10.55555556,51,,,,
BON ,1992,4,8,1,1540,0,0,65,0,0,0,0,0,0,140.9,12,0,4.5,10.55555556,51,,,,
BON ,1992,4,9,1,1969,0,0,70,0,0,0,0,0,0,159.8,7,0,4,10.55555556,51,,,,
BON ,1992,4,10,1,2977,0,0,81,0,0,0,0,0,0,150.6,17,0,3.8,10.55555556,51,,,,
BON ,1992,4,11,1,2955,0,0,78,0,0,0,0,0,0,110.8,10,0,4,10.55555556,51,,,,
BON ,1992,4,12,1,2277,0,0,51,0,0,0,0,0,0,101.8,15,0,3.7,11.11111111,52,,,,
BON ,1992,4,13,1,3654,0,0,77,0,0,0,0,0,0,114.7,17,0,4.2,11.11111111,52,,,,
BON ,1992,4,14,1,2889,0,0,53,0,0,0,1,0,0,119.5,18,0,3.5,11.11111111,52,,,,
BON ,1992,4,15,1,3888,0,0,66,0,0,0,1,0,12.5,138.5,25,0,4,11.11111111,52,,,,
BON ,1992,4,16,1,2955,0,0,78,0,0,0,5,0,72.8,135.4,25,0,3.5,11.11111111,52,,,,
BON ,1992,4,17,1,3103,0,0,101,0,0,0,0,0,69.2,129,25,0,3.5,11.11111111,52,,,,
BON ,1992,4,18,1,3374,0,0,80,0,0,0,2,0,78.5,146.7,35,0,3,11.11111111,52,,,,
BON ,1992,4,19,1,2570,0,0,46,0,0,0,0,0,84.6,159,33,0,3.5,11.11111111,52,,,,
BON ,1992,4,20,1,2092,0,0,54,0,0,0,0,0,80.3,150.2,17,0,4,11.66666667,53,,,,
BON ,1992,4,21,1,1710,0,0,58,0,0,0,0,0,86.1,173.2,17,0,3.8,11.66666667,53,,,,
BON ,1992,4,22,1,2163,0,0,47,0,0,0,1,0,88,164.5,26,0,3.5,11.66666667,53,,,,
BON ,1992,4,23,1,1500,0,0,29,0,0,0,1,0,102.7,211.9,23,0,3.5,11.66666667,53,,,,
BON ,1992,4,24,1,1611,0,0,37,0,0,0,4,0,95.9,180.4,31,0,3,12.22222222,54,,,,
BON ,1992,4,25,1,1334,0,0,43,0,0,0,14,0,95.2,179.4,27,0,2.3,12.22222222,54,,,,
BON ,1992,4,26,1,1881,0,0,65,0,0,0,11,0,95.6,179.9,45,0,2.7,12.77777778,55,,,,
BON ,1992,4,27,1,2699,0,0,66,0,0,0,6,0,87.8,164.5,76,0,2.4,12.77777778,55,,,,
BON ,1992,4,28,1,3835,0,0,84,0,0,0,40,0,95.1,178.6,86,0,3,12.77777778,55,,,,
BON ,1992,4,29,1,4237,0,0,95,0,0,0,118,0,93.6,178.1,145,0,2.7,13.33333333,56,,,,
BON ,1992,4,30,1,2686,0,0,91,0,0,0,52,0,103,193.2,117,0,2.5,13.88888889,57,,,,
BON ,1992,5,1,1,2072,0,0,115,0,0,0,18,0,110.3,212.2,116,0,3.2,13.88888889,57,,,,
BON ,1992,5,2,1,1731,0,0,48,0,0,0,82,0,111,208.6,93,0,3.5,13.88888889,57,,,,
BON ,1992,5,3,1,1334,0,0,66,0,0,0,287,0,106.9,201.5,98,0,3.5,13.88888889,57,,,,
BON ,1992,5,4,1,1033,0,0,71,0,0,0,712,0,106.3,200.6,76,0,2.5,13.88888889,57,,,,
BON ,1992,5,5,1,1008,0,0,70,0,0,0,1742,0,107.8,203.3,72,0,3,14.44444444,58,,,,
BON ,1992,5,6,1,978,0,0,76,0,0,0,2122,0,111.1,209,71,0,3.8,14.44444444,58,,,,
BON ,1992,5,7,1,788,0,0,66,0,0,0,2614,0,118.2,223,60,0,3.5,14.44444444,58,,,,
BON ,1992,5,8,1,727,0,0,101,0,0,0,1968,0,118.4,223.5,60,0,3.7,14.44444444,58,,,,
BON ,1992,5,9,1,512,0,0,87,0,0,0,2369,0,113.8,214.2,54,0,3.2,14.44444444,58,,,,
BON ,1992,5,10,1,662,0,0,88,0,0,0,1679,0,98.1,181.4,61,0,3.2,14.44444444,58,,,,
BON ,1992,5,11,1,559,0,0,98,0,0,0,2402,0,113.8,213.1,63,0,3.3,14.44444444,58,,,,
BON ,1992,5,12,1,516,0,0,98,0,0,0,2168,0,112.6,212.8,47,0,3.5,14.44444444,58,,,,
BON ,1992,5,13,1,378,0,0,84,0,0,0,3501,0,114.2,215.4,22,0,3.8,15,59,,,,
BON ,1992,5,14,1,516,0,0,100,0,0,0,12226,0,112.2,211.9,33,0,3.3,15,59,,,,
BON ,1992,5,15,1,378,0,0,86,0,0,0,10044,0,115.8,218.4,31,0,3.3,15.55555556,60,,,,
BON ,1992,5,16,1,347,0,0,120,0,0,0,7162,0,114.8,216.4,35,0,3.5,15.55555556,60,,,,
BON ,1992,5,17,1,373,0,0,113,0,0,0,17912,0,106.3,200.8,24,0,4.5,15.55555556,60,,,,
BON ,1992,5,18,1,342,0,0,118,0,0,0,22285,0,109.9,208.7,20,0,4.5,15.55555556,60,,,,
BON ,1992,5,19,1,317,0,0,126,0,0,0,28992,0,105.2,197.2,23,0,4.5,15.55555556,60,,,,
BON ,1992,5,20,1,382,0,0,117,0,0,0,18210,0,109.9,206.5,17,0,4,15.55555556,60,,,,
BON ,1992,5,21,1,437,0,0,113,0,0,0,9162,0,116.8,220.1,18,0,4.2,15.55555556,60,,,,
BON ,1992,5,22,1,408,0,0,106,0,0,0,19763,0,124.2,234,15,0,4.2,15.55555556,60,,,,
BON ,1992,5,23,1,261,0,0,106,0,0,0,15539,0,106,199,18,0,3.2,15,59,,,,
BON ,1992,5,24,1,333,0,0,140,0,0,0,41218,0,93.4,176.2,12,0,3.5,15.55555556,60,,,,
BON ,1992,5,25,1,361,0,0,124,0,0,0,58033,0,96,180.2,12,0,4,15.55555556,60,,,,
BON ,1992,5,26,1,330,0,0,117,0,0,0,67335,0,112.1,210.5,19,0,4,16.11111111,61,,,,
BON ,1992,5,27,1,366,0,1,153,0,0,0,67652,0,114.6,215.2,27,0,3.8,16.66666667,62,,,,
BON ,1992,5,28,1,494,0,2,151,0,0,0,35895,0,110.8,207.1,24,0,3.3,16.66666667,62,,,,
BON ,1992,5,29,1,429,0,4,162,0,0,0,45114,0,109,205,10,0,3.3,16.11111111,61,,,,
BON ,1992,5,30,1,373,0,7,99,0,0,0,77725,0,103.5,194,18,0,3.5,16.11111111,61,,,,
BON ,1992,5,31,1,310,0,6,120,0,0,0,110008,0,93.4,175.6,17,0,4,16.66666667,62,,,,
BON ,1992,6,1,2,434,0,18,112,0,0,0,152587,0,93.7,176.1,24,0,4.5,16.66666667,62,,,,
BON ,1992,6,2,2,395,0,12,114,0,0,0,72922,0,91.5,171.6,16,0,4,17.22222222,63,,,,
BON ,1992,6,3,2,344,0,20,115,0,0,0,78073,0,93.6,176.3,24,0,4,16.66666667,62,,,,
BON ,1992,6,4,2,410,0,73,102,0,0,0,72304,0,96.4,180.9,13,0,3.8,17.77777778,64,,,,
BON ,1992,6,5,2,368,0,83,100,0,0,0,53141,0,96.8,182.1,17,0,4,17.77777778,64,,,,
BON ,1992,6,6,2,325,0,91,91,0,0,0,78763,0,87,163.2,21,0,4,17.77777778,64,,,,
BON ,1992,6,7,2,391,0,142,142,0,0,0,71269,0,76,143.1,22,0,4.5,16.66666667,62,,,,
BON ,1992,6,8,2,462,0,301,151,0,0,0,62920,0,86.7,163.4,39,0,4.5,16.66666667,62,,,,
BON ,1992,6,9,2,377,0,353,148,0,0,0,76368,0,92.9,175.1,18,0,5,17.22222222,63,,,,
BON ,1992,6,10,2,328,0,465,187,0,0,0,65942,0,98.5,185.5,16,0,4.5,17.22222222,63,,,,
BON ,1992,6,11,2,336,0,446,193,0,0,0,57852,0,101.8,192.2,15,0,4.5,17.77777778,64,,,,
BON ,1992,6,12,2,423,0,630,202,0,0,0,66232,0,92.8,182,26,0,4,18.88888889,66,,,,
BON ,1992,6,13,2,392,0,528,210,0,0,0,57972,0,80.5,194,22,0,3.8,18.33333333,65,,,,
BON ,1992,6,14,2,329,0,502,236,0,0,0,95627,0,73.3,176.5,21,0,5,18.88888889,66,,,,
BON ,1992,6,15,2,372,0,718,276,0,0,0,76104,0,79.1,190.7,26,0,5,18.88888889,66,,,,
BON ,1992,6,16,2,283,0,829,308,0,0,0,57951,0,77.7,187.1,31,0,5,18.88888889,66,,,,
BON ,1992,6,17,2,342,0,998,363,0,0,0,49230,0,84.3,203,40,0,5,17.22222222,63,,,,
BON ,1992,6,18,2,351,0,1368,323,0,0,0,86844,0,87.2,209.7,42,0,5,17.77777778,64,,,,
BON ,1992,6,19,2,355,0,1818,362,0,0,0,79365,0,86.6,207.2,44,0,4.5,18.33333333,65,,,,
BON ,1992,6,20,2,342,0,3023,400,0,0,0,63294,0,78.5,188.5,58,0,4.2,18.33333333,65,,,,
BON ,1992,6,21,2,399,0,3688,417,0,0,0,58382,0,73.1,175.8,59,0,4.4,18.33333333,65,,,,
BON ,1992,6,22,2,378,0,4191,541,0,0,0,53180,0,84.3,203.4,102,0,4.9,20,68,,,,
BON ,1992,6,23,2,337,0,5238,642,0,0,0,42166,0,87.9,211.6,108,0,4.7,20,68,,,,
BON ,1992,6,24,2,370,0,4867,590,0,0,0,26853,0,84.1,201.8,83,0,4.7,20,68,,,,
BON ,1992,6,25,2,399,0,4795,712,0,0,0,30165,0,86.8,208.8,102,0,4.5,20,68,,,,
BON ,1992,6,26,2,323,0,3580,546,0,0,1,19357,0,88.7,213.4,76,0,3.8,20,68,,,,
BON ,1992,6,27,2,272,0,3524,507,0,0,0,23425,0,84.8,204,69,0,3.5,20,68,,,,
BON ,1992,6,28,2,240,0,4108,523,0,0,0,11773,0,72,173.7,64,0,3.5,20,68,,,,
BON ,1992,6,29,2,197,0,3747,475,0,0,0,10225,0,79.2,190.7,62,0,4,20,68,,,,
BON ,1992,6,30,2,244,0,4136,620,0,0,0,17410,0,66.2,159.5,93,0,4.5,20,68,,,,
BON ,1992,7,1,2,249,0,2980,600,0,0,0,10598,0,22.9,112.8,97,0,4.5,20,68,,,,
BON ,1992,7,2,2,221,0,2554,567,0,0,0,9649,0,23.3,115.8,114,0,5,20,68,,,,
BON ,1992,7,3,2,222,0,2204,613,0,0,1,7305,0,22,105.6,84,0,5,20,68,,,,
BON ,1992,7,4,2,171,0,1917,696,0,0,0,8274,0,21.6,106.6,103,0,5,20.55555556,69,,,,
BON ,1992,7,5,2,189,0,1686,745,0,0,0,7033,0,21.6,106.4,103,0,5,20,68,,,,
BON ,1992,7,6,2,207,0,813,703,0,0,0,8635,0,21.7,107.1,110,0,5.3,20.55555556,69,,,,
BON ,1992,7,7,2,179,0,1078,644,0,0,0,6462,0,23.7,114.8,76,0,5,20.55555556,69,,,,
BON ,1992,7,8,2,195,0,1686,737,0,0,0,3478,0,23.6,114.4,105,0,5,20.55555556,69,,,,
BON ,1992,7,9,2,144,0,1294,693,0,0,0,2457,0,41.5,117.7,90,0,4,20.55555556,69,,,,
BON ,1992,7,10,2,98,0,1115,683,0,0,0,4576,0,62,148.4,88,0,5,20,68,,,,
BON ,1992,7,11,2,153,0,1957,806,0,0,0,3521,0,63,150.7,134,0,5,20,68,,,,
BON ,1992,7,12,2,228,0,1851,1030,0,0,0,4048,0,47.8,115.1,134,0,5.5,20.55555556,69,,,,
BON ,1992,7,13,2,185,0,1393,1179,0,0,0,2447,0,53.4,125.1,101,0,5.5,20.55555556,69,,,,
BON ,1992,7,14,2,156,0,1369,1329,0,0,0,1382,0,65,156.2,100,0,5.5,21.11111111,70,,,,
BON ,1992,7,15,2,99,0,936,1138,0,0,0,1153,0,60.1,144.1,84,0,5.5,21.11111111,70,,,,
BON ,1992,7,16,2,115,0,975,1542,0,0,0,1539,0,63.1,151.5,67,0,5.5,21.11111111,70,,,,
BON ,1992,7,17,2,155,0,1079,1805,0,0,1,1683,0,66.4,159.7,109,0,5.6,21.11111111,70,,,,
BON ,1992,7,18,2,121,0,784,2120,0,0,0,1673,0,60.2,145,105,0,5.2,21.11111111,70,,,,
BON ,1992,7,19,2,166,1,628,2954,0,0,0,1140,0,55.1,132.5,114,0,5,22.22222222,72,,,,
BON ,1992,7,20,2,131,0,555,3014,0,0,0,1005,0,55.4,133.4,90,1,5,22.22222222,72,,,,
BON ,1992,7,21,2,80,0,310,2653,0,0,0,803,0,60.2,145.2,96,0,5.3,22.22222222,72,,,,
BON ,1992,7,22,2,87,0,262,1975,0,0,0,584,0,60.2,144.9,63,0,5.1,22.22222222,72,,,,
BON ,1992,7,23,2,107,0,184,3003,0,0,0,750,0,48.7,117.2,62,0,4.8,22.22222222,72,,,,
BON ,1992,7,24,2,86,0,216,1767,0,0,0,525,0,57.5,138.6,63,0,5.1,21.66666667,71,,,,
BON ,1992,7,25,2,117,0,130,1799,0,0,0,566,0,47.8,115.2,54,0,6.8,21.11111111,70,,,,
BON ,1992,7,26,2,108,5,97,2197,0,0,0,304,0,42,100.9,71,0,6,21.11111111,70,,,,
BON ,1992,7,27,2,114,3,122,2532,0,0,0,366,0,50,117.2,79,0,5.8,22.22222222,72,,,,
BON ,1992,7,28,2,115,1,78,2791,0,0,0,591,0,51.9,124.7,91,0,5.5,22.22222222,72,,,,
BON ,1992,7,29,2,148,4,71,3404,0,0,0,318,0,54.5,131.5,96,0,5,22.22222222,72,,,,
BON ,1992,7,30,2,96,4,33,3792,0,0,0,226,0,55.1,133.1,74,0,5.5,22.77777778,73,,,,
BON ,1992,7,31,2,103,0,52,5579,0,0,0,355,0,49,118.2,72,0,5.5,22.77777778,73,,,,
BON ,1992,8,1,3,103,0,29,5203,0,0,0,361,0,51.2,123.2,73,0,5.5,22.77777778,73,,,,
BON ,1992,8,2,3,114,0,23,4984,0,0,0,198,0,47.2,113.7,55,0,5.5,22.77777778,73,,,,
BON ,1992,8,3,3,98,0,30,4757,0,0,0,254,0,49.6,119.6,83,0,6.2,22.22222222,72,,,,
BON ,1992,8,4,3,107,1,23,3756,0,0,0,231,0,47.3,113.6,51,0,5.5,22.22222222,72,,,,
BON ,1992,8,5,3,74,0,19,3711,0,0,0,132,0,52.8,127,61,0,5.5,22.22222222,72,,,,
BON ,1992,8,6,3,95,1,15,3222,0,0,0,313,0,47.7,114.7,54,0,5.5,22.22222222,72,,,,
BON ,1992,8,7,3,102,0,15,3127,0,0,0,332,0,45,107.8,43,0,4.8,22.22222222,72,,,,
BON ,1992,8,8,3,138,0,17,3564,0,0,0,108,0,39.3,94.6,65,0,7,21.66666667,71,,,,
BON ,1992,8,9,3,182,2,13,3137,0,0,0,175,0,38.4,91.6,68,0,7,21.66666667,71,,,,
BON ,1992,8,10,3,189,0,12,4276,0,0,0,136,0,40.3,96.9,65,0,7,21.66666667,71,,,,
BON ,1992,8,11,3,160,1,8,4997,0,0,0,231,0,49.1,118,86,0,6,21.66666667,71,,,,
BON ,1992,8,12,3,240,1,6,5456,0,0,0,280,0,54,130.2,123,0,7.1,21.66666667,71,,,,
BON ,1992,8,13,3,228,1,1,5477,0,0,0,175,0,56,135,70,0,7,22.22222222,72,,,,
BON ,1992,8,14,3,288,0,7,5835,0,0,0,128,0,62.4,150.4,60,0,6,22.22222222,72,,,,
BON ,1992,8,15,3,252,2,4,4802,0,0,0,119,0,47.6,114.7,82,0,5.8,22.77777778,73,,,,
BON ,1992,8,16,3,286,0,4,3852,0,0,0,59,0,40.1,96.4,56,1,5.7,22.77777778,73,,,,
